"6277";"1";"0";"H30";"1st & GOAL at GT30: Anderson, C. kickoff 53 yards to the KAN17, Beshears, D.J. return 12 yards to the KAN29 (Crenshaw, C.;Hill, D.).";"2";"780";"90";"8,9,90";"H";"K";"ACTIVE";
"6278";"1";"10";"V29";"1st & 10 at KAN29: KANSAS drive start at 07:25.";"2";"780";"91";"9,1,91";"V";;"ACTIVE";
"6279";"1";"10";"V29";"1st & 10 at KAN29: Pierson, Tony rush for 2 yards to the KAN31 (Attaochu, J.;Young, L.).";"2";"780";"92";"9,2,92";"V";"R";"ACTIVE";
"6280";"2";"8";"V31";"2nd & 8 at KAN31: Matthews, Chris at QB for Kansas.";"2";"780";"93";"9,3,93";"V";;"ACTIVE";
"6281";"2";"8";"V31";"2nd & 8 at KAN31: Bourbon, Brando rush for loss of 1 yard to the KAN30, out-of-bounds (Sweeting, R.).";"2";"780";"94";"9,4,94";"V";"R";"ACTIVE";
"6282";"3";"9";"V30";"3rd & 9 at KAN30: Webb, Jordan at QB for Kansas.";"2";"780";"95";"9,5,95";"V";;"ACTIVE";
"6283";"3";"9";"V30";"3rd & 9 at KAN30: Webb, Jordan pass complete to Biere, Tim for 28 yards to the GT42, 1ST DOWN KAN, out-of-bounds (Sweeting, R.).";"2";"780";"96";"9,6,96";"V";"P";"ACTIVE";
"6284";"1";"10";"H42";"1st & 10 at GT42: Miller, Darrian rush for 2 yards to the GT40 (Cross, I.).";"2";"780";"99";"9,7,99";"V";"R";"ACTIVE";
"6285";"2";"8";"H40";"2nd & 8 at GT40: Sims, James rush for 2 yards to the GT38 (Walls, L.;Peters, J.).";"2";"780";"100";"9,8,100";"V";"R";"ACTIVE";
"6286";"3";"6";"H38";"3rd & 6 at GT38: Webb, Jordan sacked for loss of 1 yard to the GT39 (Watts, B.).";"2";"780";"101";"9,9,101";"V";"P";"ACTIVE";
"6287";"4";"7";"H39";"4th & 7 at GT39: PENALTY KAN delay of game (Webb, Jordan) 5 yards to the GT44.";"2";"780";"102";"9,10,102";"V";"E";"ACTIVE";
"6288";"4";"12";"H44";"4th & 12 at GT44: Doherty, Ron punt 44 yards to the GT0, touchback.";"2";"780";"103";"9,11,103";"V";"U";"ACTIVE";
"6289";"1";"10";"H20";"1st & 10 at GT20: GEORGIA TECH drive start at 03:48.";"2";"780";"104";"10,1,104";"H";;"ACTIVE";
"6290";"1";"10";"H20";"1st & 10 at GT20: Smith, O. rush for 18 yards to the GT38, 1ST DOWN GT (Johnson, Steven).";"2";"780";"105";"10,2,105";"H";"R";"ACTIVE";
"6291";"1";"10";"H38";"1st & 10 at GT38: Sims, D. rush for loss of 1 yard to the GT37 (Johnson, Richar).";"2";"780";"106";"10,3,106";"H";"R";"ACTIVE";
"6292";"2";"11";"H37";"2nd & 11 at GT37: Peeples, E. rush for 6 yards to the GT43 (Agostinho, Keba;Johnson, Steven).";"2";"780";"107";"10,4,107";"H";"R";"ACTIVE";
"6293";"3";"5";"H43";"3rd & 5 at GT43: Washington, T. pass complete to Smith, O. for 41 yards to the KAN16, 1ST DOWN GT (Patmon, Tyler).";"2";"780";"108";"10,5,108";"H";"P";"ACTIVE";
"6294";"1";"10";"V16";"1st & 10 at KAN16: Peeples, E. rush for 3 yards to the KAN13 (Johnson, Steven).";"2";"780";"109";"10,6,109";"H";"R";"ACTIVE";
"6295";"2";"7";"V13";"2nd & 7 at KAN13: Sims, D. rush for 3 yards to the KAN10, fumble forced by Smith, Lubbock, fumble by Sims, D. recovered by GT Jones, R. at KAN10.";"2";"780";"110";"10,7,110";"H";"R";"ACTIVE";
"6296";"3";"4";"V10";"3rd & 4 at KAN10: Timeout Georgia Tech, clock 00:54.";"2";"780";"111";"10,8,111";"H";"#";"ACTIVE";
"6297";"3";"4";"V10";"3rd & 4 at KAN10: Timeout Kansas, clock 00:54.";"2";"780";"112";"10,9,112";"H";"#";"ACTIVE";
"6298";"3";"4";"V10";"3rd & 4 at KAN10: Washington, T. rush for 3 yards to the KAN7 (Agostinho, Keba).";"2";"780";"113";"10,10,113";"H";"R";"ACTIVE";
"6299";"4";"1";"V07";"4th & 1 at KAN07: Timeout Georgia Tech, clock 00:43.";"2";"780";"114";"10,11,114";"H";"#";"ACTIVE";
"6300";"4";"1";"V07";"4th & 1 at KAN07: Timeout Georgia Tech, clock 00:43.";"2";"780";"115";"10,12,115";"H";"#";"ACTIVE";
"6301";"4";"1";"V07";"4th & 1 at KAN07: Moore, Ju. field goal attempt from 24 GOOD, clock 00:39.";"2";"780";"116";"10,13,116";"H";"F";"ACTIVE";
"6302";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 53 yards to the KAN17, Bourbon, Brando return 7 yards to the KAN24, fumble by Bourbon, Brando recovered by KAN Bourbon, Brando at KAN24.";"2";"780";"117";"10,14,117";"H";"K";"ACTIVE";
"6303";"1";"10";"V24";"1st & 10 at KAN24: KANSAS drive start at 00:35.";"2";"780";"118";"11,1,118";"V";;"ACTIVE";
"6304";"1";"10";"V24";"1st & 10 at KAN24: Sims, James rush for 3 yards to the KAN27 (Peterson, M.;Johnson, I.), PENALTY GT face mask 15 yards to the KAN42, 1ST DOWN KAN.";"2";"780";"119";"11,2,119";"V";"R";"ACTIVE";
"6305";"1";"10";"V42";"1st & 10 at KAN42: 1st and 10.";"2";"780";"120";"11,3,120";"V";;"ACTIVE";
"6306";"1";"10";"V42";"1st & 10 at KAN42: Webb, Jordan pass complete to Beshears, D.J. for 42 yards to the GT16, 1ST DOWN KAN, out-of-bounds.";"2";"780";"121";"11,4,121";"V";"P";"ACTIVE";
"6307";"1";"10";"H16";"1st & 10 at GT16: Webb, Jordan pass incomplete to Jackson, Marqui (Drummond, D.).";"2";"780";"122";"11,5,122";"V";"P";"ACTIVE";
"6308";"2";"10";"H16";"2nd & 10 at GT16: Webb, Jordan pass incomplete to Pick, Kale.";"2";"780";"123";"11,6,123";"V";"P";"ACTIVE";
"6309";"3";"10";"H16";"3rd & 10 at GT16: Mueller, Alex field goal attempt from 33 MISSED - wide left,, clock 00:02, PENALTY GT roughing the kicker 5 yards to the GT11, NO PLAY.";"2";"780";"124";"11,7,124";"V";"E";"ACTIVE";
"6310";"3";"5";"H11";"3rd & 5 at GT11: Mueller, Alex field goal attempt from 28 GOOD, clock 00:00.";"2";"780";"125";"11,8,125";"V";"F";"ACTIVE";
"6311";"1";"0";"V30";"1st & GOAL at KAN30: End of half, clock 00:00.";"2";"780";"126";"11,9,126";"V";"#";"ACTIVE";
"6312";"1";"0";"V30";"1st & GOAL at KAN30: Start of 3rd quarter, clock 15:00, KAN ball on KAN30.";"3";"780";"127";"11,10,127";"V";"#";"ACTIVE";
"6313";"1";"0";"V30";"1st & GOAL at KAN30: Mueller, Alex kickoff 62 yards to the GT8, Smith, O. return 29 yards to the GT37, out-of-bounds (Linton, Dexter).";"3";"780";"128";"11,11,128";"V";"K";"ACTIVE";
"6314";"1";"10";"H37";"1st & 10 at GT37: GEORGIA TECH drive start at 14:50.";"3";"780";"129";"12,1,129";"H";;"ACTIVE";
"6315";"1";"10";"H37";"1st & 10 at GT37: Peeples, E. rush for 63 yards to the KAN0, 1ST DOWN GT, TOUCHDOWN, clock 14:39.";"3";"780";"130";"12,2,130";"H";"R";"ACTIVE";
"6316";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"3";"780";"131";"12,3,131";"H";"X";"ACTIVE";
"6317";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 61 yards to the KAN9, Beshears, D.J. return 18 yards to the KAN27 (Laskey, Z.;Travis, K.).";"3";"780";"132";"12,4,132";"H";"K";"ACTIVE";
"6318";"1";"10";"V27";"1st & 10 at KAN27: KANSAS drive start at 14:30.";"3";"780";"133";"13,1,133";"V";;"ACTIVE";
"6319";"1";"10";"V27";"1st & 10 at KAN27: Sims, James rush for 1 yard to the KAN28 (Sylvester, S.).";"3";"780";"134";"13,2,134";"V";"R";"ACTIVE";
"6320";"2";"9";"V28";"2nd & 9 at KAN28: Matthews, Chris at QB for Kansas.";"3";"780";"135";"13,3,135";"V";;"ACTIVE";
"6321";"2";"9";"V28";"2nd & 9 at KAN28: Miller, Darrian rush for 2 yards to the KAN30 (Burnett, J.;Sweeting, R.).";"3";"780";"136";"13,4,136";"V";"R";"ACTIVE";
"6322";"3";"7";"V30";"3rd & 7 at KAN30: Webb, Jordan pass incomplete to Pick, Kale (Thomas, J.).";"3";"780";"137";"13,5,137";"V";"P";"ACTIVE";
"6323";"4";"7";"V30";"4th & 7 at KAN30: Doherty, Ron punt 47 yards to the GT23, Laskey, Z. return 3 yards to the GT26 (Brown, Greg).";"3";"780";"138";"13,6,138";"V";"U";"ACTIVE";
"6324";"1";"10";"H26";"1st & 10 at GT26: GEORGIA TECH drive start at 12:57.";"3";"780";"139";"14,1,139";"H";;"ACTIVE";
"6325";"1";"10";"H26";"1st & 10 at GT26: Jones, R. rush for no gain to the GT26 (McDonald, Dexte).";"3";"780";"140";"14,2,140";"H";"R";"ACTIVE";
"6326";"2";"10";"H26";"2nd & 10 at GT26: Smith, O. rush for 7 yards to the GT33 (McDonald, Dexte;Johnson, Steven).";"3";"780";"141";"14,3,141";"H";"R";"ACTIVE";
"6327";"3";"3";"H33";"3rd & 3 at GT33: Washington, T. rush for 5 yards to the GT38, 1ST DOWN GT (Johnson, Steven).";"3";"780";"142";"14,4,142";"H";"R";"ACTIVE";
"6328";"1";"10";"H38";"1st & 10 at GT38: PENALTY GT false start 5 yards to the GT33.";"3";"780";"143";"14,5,143";"H";"E";"ACTIVE";
"6329";"1";"15";"H33";"1st & 15 at GT33: Washington, T. pass complete to Smith, O. for 67 yards to the KAN0, 1ST DOWN GT, TOUCHDOWN, clock 10:34.";"3";"780";"144";"14,6,144";"H";"P";"ACTIVE";
"6330";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"3";"780";"145";"14,7,145";"H";"X";"ACTIVE";
"6331";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 70 yards to the KAN0, touchback.";"3";"780";"146";"14,8,146";"H";"K";"ACTIVE";
"6332";"1";"10";"V20";"1st & 10 at KAN20: KANSAS drive start at 10:34.";"3";"780";"147";"15,1,147";"V";;"ACTIVE";
"6333";"1";"10";"V20";"1st & 10 at KAN20: Webb, Jordan rush for 12 yards to the KAN32, 1ST DOWN KAN.";"3";"780";"148";"15,2,148";"V";"R";"ACTIVE";
"6334";"1";"10";"V32";"1st & 10 at KAN32: Lewis, Rell at QB for Kansas.";"3";"780";"149";"15,3,149";"V";;"ACTIVE";
"6335";"1";"10";"V32";"1st & 10 at KAN32: Lewis, Rell rush for 3 yards to the KAN35 (Attaochu, J.).";"3";"780";"150";"15,4,150";"V";"R";"ACTIVE";
"6336";"2";"7";"V35";"2nd & 7 at KAN35: Lewis, Rell at QB for Kansas.";"3";"780";"151";"15,5,151";"V";;"ACTIVE";
"6337";"2";"7";"V35";"2nd & 7 at KAN35: Lewis, Rell rush for 9 yards to the KAN44, 1ST DOWN KAN (Burnett, J.).";"3";"780";"152";"15,6,152";"V";"R";"ACTIVE";
"6338";"1";"10";"V44";"1st & 10 at KAN44: Webb, Jordan at QB for Kansas.";"3";"780";"153";"15,7,153";"V";;"ACTIVE";
"6339";"1";"10";"V44";"1st & 10 at KAN44: Miller, Darrian rush for 2 yards to the KAN46 (Peters, J.;Barnes, T.).";"3";"780";"154";"15,8,154";"V";"R";"ACTIVE";
"6340";"2";"8";"V46";"2nd & 8 at KAN46: Miller, Darrian rush for loss of 1 yard to the KAN45.";"3";"780";"155";"15,9,155";"V";"R";"ACTIVE";
"6341";"3";"9";"V45";"3rd & 9 at KAN45: Webb, Jordan pass complete to Sims, James for 7 yards to the GT48 (Sweeting, R.).";"3";"780";"156";"15,10,156";"V";"P";"ACTIVE";
"6342";"4";"2";"H48";"4th & 2 at GT48: Webb, Jordan pass complete to Beshears, D.J. for no gain to the GT48 (Walls, L.).";"3";"780";"157";"15,11,157";"V";"P";"ACTIVE";
"6343";"1";"10";"H48";"1st & 10 at GT48: GEORGIA TECH drive start at 07:02.";"3";"780";"158";"16,1,158";"H";;"ACTIVE";
"6344";"1";"10";"H48";"1st & 10 at GT48: Washington, T. pass complete to Jones, R. for 52 yards to the KAN0, 1ST DOWN GT, TOUCHDOWN, clock 06:55.";"3";"780";"159";"16,2,159";"H";"P";"ACTIVE";
"6345";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"3";"780";"160";"16,3,160";"H";"X";"ACTIVE";
"6346";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 68 yards to the KAN2, Beshears, D.J. return 16 yards to the KAN18 (Thomas, J.).";"3";"780";"161";"16,4,161";"H";"K";"ACTIVE";
"6347";"1";"10";"V18";"1st & 10 at KAN18: KANSAS drive start at 06:45.";"3";"780";"162";"17,1,162";"V";;"ACTIVE";
"6348";"1";"10";"V18";"1st & 10 at KAN18: Webb, Jordan pass incomplete to Biere, Tim, dropped pass.";"3";"780";"163";"17,2,163";"V";"P";"ACTIVE";
"6349";"2";"10";"V18";"2nd & 10 at KAN18: Webb, Jordan rush for loss of 7 yards to the KAN11, fumble forced by Sylvester, S., fumble by Webb, Jordan recovered by KAN Miller, Darrian at KAN22, Miller, Darrian for 3 yards to the KAN25 (Drummond, D.).";"3";"780";"164";"17,3,164";"V";"R";"ACTIVE";
"6350";"3";"3";"V25";"3rd & 3 at KAN25: Webb, Jordan pass incomplete to Biere, Tim (Nealy, Q.).";"3";"780";"167";"17,4,167";"V";"P";"ACTIVE";
"6351";"4";"3";"V25";"4th & 3 at KAN25: Doherty, Ron punt 49 yards to the GT26, Laskey, Z. return 0 yards to the GT26 (Brown, Greg;Tharp, Huldon).";"3";"780";"168";"17,5,168";"V";"U";"ACTIVE";
"6352";"1";"10";"H26";"1st & 10 at GT26: GEORGIA TECH drive start at 05:47.";"3";"780";"169";"18,1,169";"H";;"ACTIVE";
"6353";"1";"10";"H26";"1st & 10 at GT26: Sims, D. rush for 4 yards to the GT30 (Johnson, Steven).";"3";"780";"170";"18,2,170";"H";"R";"ACTIVE";
"6354";"2";"6";"H30";"2nd & 6 at GT30: Washington, T. pass complete to Hill, S. for 4 yards to the GT34, out-of-bounds.";"3";"780";"171";"18,3,171";"H";"P";"ACTIVE";
"6355";"3";"2";"H34";"3rd & 2 at GT34: Washington, T. rush for 28 yards to the KAN38, 1ST DOWN GT, out-of-bounds (McDonald, Dexte).";"3";"780";"172";"18,4,172";"H";"R";"ACTIVE";
"6356";"1";"10";"V38";"1st & 10 at KAN38: Washington, T. pass incomplete to Jones, R. (McDougald, Brad).";"3";"780";"173";"18,5,173";"H";"P";"ACTIVE";
"6357";"2";"10";"V38";"2nd & 10 at KAN38: Peeples, E. rush for 17 yards to the KAN21, 1ST DOWN GT (Brown, Greg).";"3";"780";"174";"18,6,174";"H";"R";"ACTIVE";
"6358";"1";"10";"V21";"1st & 10 at KAN21: Sims, D. rush for 21 yards to the KAN0, 1ST DOWN GT, TOUCHDOWN, clock 03:30.";"3";"780";"175";"18,7,175";"H";"R";"ACTIVE";
"6359";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"3";"780";"176";"18,8,176";"H";"X";"ACTIVE";
"6360";"1";"0";"H30";"1st & GOAL at GT30: Moore, Ju. kickoff 69 yards to the KAN1, Bourbon, Brando return 18 yards to the KAN19 (Golden, J.).";"3";"780";"177";"18,9,177";"H";"K";"ACTIVE";
"6361";"1";"10";"V19";"1st & 10 at KAN19: KANSAS drive start at 03:23.";"3";"780";"178";"19,1,178";"V";;"ACTIVE";
"6362";"1";"10";"V19";"1st & 10 at KAN19: Lewis, Rell at QB for Kansas.";"3";"780";"179";"19,2,179";"V";;"ACTIVE";
"6363";"1";"10";"V19";"1st & 10 at KAN19: Pierson, Tony rush for 2 yards to the KAN21 (Barnes, T.).";"3";"780";"180";"19,3,180";"V";"R";"ACTIVE";
"6364";"2";"8";"V21";"2nd & 8 at KAN21: Lewis, Rell rush for 1 yard to the KAN22 (Burnett, J.;Young, L.).";"3";"780";"181";"19,4,181";"V";"R";"ACTIVE";
"6365";"3";"7";"V22";"3rd & 7 at KAN22: Webb, Jordan pass incomplete to Biere, Tim.";"3";"780";"182";"19,5,182";"V";"P";"ACTIVE";
"6366";"4";"7";"V22";"4th & 7 at KAN22: Doherty, Ron punt 46 yards to the GT32, out-of-bounds.";"3";"780";"183";"19,6,183";"V";"U";"ACTIVE";
"6367";"1";"10";"H32";"1st & 10 at GT32: GEORGIA TECH drive start at 02:07.";"3";"780";"184";"20,1,184";"H";;"ACTIVE";
"6368";"1";"10";"H32";"1st & 10 at GT32: Days, S. at QB for Georgia Tech.";"3";"780";"185";"20,2,185";"H";;"ACTIVE";
"6369";"1";"10";"H32";"1st & 10 at GT32: Days, S. rush for 3 yards to the GT35 (Dent, Randall).";"3";"780";"186";"20,3,186";"H";"R";"ACTIVE";
"6370";"2";"7";"H35";"2nd & 7 at GT35: Lyons, P. rush for 4 yards to the GT39 (Dent, Randall;Opurum, Toben).";"3";"780";"187";"20,4,187";"H";"R";"ACTIVE";
"6371";"3";"3";"H39";"3rd & 3 at GT39: Zenon, T. rush for 3 yards to the GT42, 1ST DOWN GT (Smith, Lubbock).";"3";"780";"188";"20,5,188";"H";"R";"ACTIVE";
"6372";"1";"10";"H42";"1st & 10 at GT42: Zenon, T. rush for 5 yards to the GT47 (Johnson, Steven;Patmon, Tyler).";"3";"780";"189";"20,6,189";"H";"R";"ACTIVE";
"6373";"2";"5";"H47";"2nd & 5 at GT47: Start of 4th quarter, clock 15:00.";"4";"780";"190";"20,7,190";"H";"#";"ACTIVE";
"6374";"2";"5";"H47";"2nd & 5 at GT47: Lyons, P. rush for 36 yards to the KAN17, 1ST DOWN GT (McDonald, Dexte;Brown, Greg).";"4";"780";"191";"20,8,191";"H";"R";"ACTIVE";
"6375";"1";"10";"V17";"1st & 10 at KAN17: Days, S. rush for 5 yards to the KAN12 (Opurum, Toben;Johnson, Steven).";"4";"780";"192";"20,9,192";"H";"R";"ACTIVE";
"6376";"2";"5";"V12";"2nd & 5 at KAN12: Days, S. rush for loss of 2 yards to the KAN14 (Willis, Darius).";"4";"780";"193";"20,10,193";"H";"R";"ACTIVE";
"6377";"3";"7";"V14";"3rd & 7 at KAN14: Days, S. rush for 7 yards to the KAN7, 1ST DOWN GT (McDonald, Dexte).";"4";"780";"194";"20,11,194";"H";"R";"ACTIVE";
"6378";"1";"0";"V07";"1st & GOAL at KAN07: Days, S. rush for 5 yards to the KAN2 (Johnson, Steven;Willis, Darius).";"4";"780";"195";"20,12,195";"H";"R";"ACTIVE";
"6379";"2";"0";"V02";"2nd & GOAL at KAN02: Days, S. rush for 2 yards to the KAN0, TOUCHDOWN, clock 11:44.";"4";"780";"196";"20,13,196";"H";"R";"ACTIVE";
"6380";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"4";"780";"197";"20,14,197";"H";"X";"ACTIVE";
"6381";"1";"0";"H30";"1st & GOAL at GT30: Scully, D. kickoff 70 yards to the KAN0, Bourbon, Brando return 28 yards to the KAN28 (Crenshaw, C.).";"4";"780";"198";"20,15,198";"H";"K";"ACTIVE";
"6382";"1";"10";"V28";"1st & 10 at KAN28: KANSAS drive start at 11:34.";"4";"780";"199";"21,1,199";"V";;"ACTIVE";
"6383";"1";"10";"V28";"1st & 10 at KAN28: Mecham, Quinn at QB for Kansas.";"4";"780";"200";"21,2,200";"V";;"ACTIVE";
"6384";"1";"10";"V28";"1st & 10 at KAN28: Sims, James rush for 4 yards to the KAN32 (Munroe, M.).";"4";"780";"201";"21,3,201";"V";"R";"ACTIVE";
"6385";"2";"6";"V32";"2nd & 6 at KAN32: Mecham, Quinn pass complete to Beshears, D.J. for 4 yards to the KAN36 (Thomas, J.).";"4";"780";"202";"21,4,202";"V";"P";"ACTIVE";
"6386";"3";"2";"V36";"3rd & 2 at KAN36: Lewis, Rell at QB for Kansas.";"4";"780";"203";"21,5,203";"V";;"ACTIVE";
"6387";"3";"2";"V36";"3rd & 2 at KAN36: Lewis, Rell rush for no gain to the KAN36 (Thomas, J.).";"4";"780";"204";"21,6,204";"V";"R";"ACTIVE";
"6388";"4";"2";"V36";"4th & 2 at KAN36: Doherty, Ron punt 51 yards to the GT13, Laskey, Z. return 12 yards to the GT25 (Gibas, Tanner;Simmons, Victor).";"4";"780";"205";"21,7,205";"V";"U";"ACTIVE";
"6389";"1";"10";"H25";"1st & 10 at GT25: GEORGIA TECH drive start at 09:29.";"4";"780";"206";"22,1,206";"H";;"ACTIVE";
"6390";"1";"10";"H25";"1st & 10 at GT25: Perkins, C. rush for 2 yards to the GT27 (Johnson, Richar).";"4";"780";"207";"22,2,207";"H";"R";"ACTIVE";
"6391";"2";"8";"H27";"2nd & 8 at GT27: Days, S. rush for 30 yards to the KAN43, 1ST DOWN GT (Brown, Greg).";"4";"780";"208";"22,3,208";"H";"R";"ACTIVE";
"6392";"1";"10";"V43";"1st & 10 at KAN43: Perkins, C. rush for 5 yards to the KAN38 (Johnson, Steven;Agostinho, Keba).";"4";"780";"209";"22,4,209";"H";"R";"ACTIVE";
"6393";"2";"5";"V38";"2nd & 5 at KAN38: Days, S. rush for loss of 3 yards to the KAN41 (Lewandowski, Pa).";"4";"780";"210";"22,5,210";"H";"R";"ACTIVE";
"6394";"3";"8";"V41";"3rd & 8 at KAN41: Perkins, C. rush for 5 yards to the KAN36 (McDougald, Brad).";"4";"780";"211";"22,6,211";"H";"R";"ACTIVE";
"6395";"4";"3";"V36";"4th & 3 at KAN36: Days, S. rush for 21 yards to the KAN15, 1ST DOWN GT (Terry, Keeston).";"4";"780";"212";"22,7,212";"H";"R";"ACTIVE";
"6396";"1";"10";"V15";"1st & 10 at KAN15: Godhigh, R. rush for 12 yards to the KAN3, 1ST DOWN GT (Johnson, Steven).";"4";"780";"213";"22,8,213";"H";"R";"ACTIVE";
"6397";"1";"0";"V03";"1st & GOAL at KAN03: Perkins, C. rush for 3 yards to the KAN0, TOUCHDOWN, clock 05:13.";"4";"780";"214";"22,9,214";"H";"R";"ACTIVE";
"6398";"1";"0";"V03";"1st & GOAL at KAN03: Moore, Ju. kick attempt good.";"4";"780";"215";"22,10,215";"H";"X";"ACTIVE";
"6399";"1";"0";"H30";"1st & GOAL at GT30: Scully, D. kickoff 52 yards to the KAN18, Bourbon, Brando return 19 yards to the KAN37, fumble forced by Scully, D., fumble by Bourbon, Brando recovered by KAN TEAM at KAN37, out-of-bounds.";"4";"780";"216";"22,11,216";"H";"K";"ACTIVE";
"6400";"1";"10";"V37";"1st & 10 at KAN37: KANSAS drive start at 05:05.";"4";"780";"217";"23,1,217";"V";;"ACTIVE";
"6401";"1";"10";"V37";"1st & 10 at KAN37: Mecham, Quinn pass complete to Turzilli, Andre for 14 yards to the GT49, 1ST DOWN KAN.";"4";"780";"218";"23,2,218";"V";"P";"ACTIVE";
"6402";"1";"10";"H49";"1st & 10 at GT49: Mecham, Quinn pass incomplete to McNulty, Ted (Richardson, L.).";"4";"780";"219";"23,3,219";"V";"P";"ACTIVE";
"6403";"2";"10";"H49";"2nd & 10 at GT49: Mecham, Quinn pass incomplete to Mundine, Jimmay (Golden, J.).";"4";"780";"220";"23,4,220";"V";"P";"ACTIVE";
"6404";"3";"10";"H49";"3rd & 10 at GT49: Mecham, Quinn pass complete to Turzilli, Andre for 13 yards to the GT36, 1ST DOWN KAN, out-of-bounds (Dennis, C.).";"4";"780";"221";"23,5,221";"V";"P";"ACTIVE";
"6405";"1";"10";"H36";"1st & 10 at GT36: Mecham, Quinn pass complete to Mundine, Jimmay for 5 yards to the GT31 (Munroe, M.).";"4";"780";"222";"23,6,222";"V";"P";"ACTIVE";
"6406";"2";"5";"H31";"2nd & 5 at GT31: Mecham, Quinn pass complete to Mundine, Jimmay for 17 yards to the GT14, 1ST DOWN KAN (Nealy, Q.;Dennis, C.).";"4";"780";"223";"23,7,223";"V";"P";"ACTIVE";
"6407";"1";"10";"H14";"1st & 10 at GT14: Lewis, Rell rush for 5 yards to the GT9 (Nealy, Q.).";"4";"780";"224";"23,8,224";"V";"R";"ACTIVE";
"6408";"2";"5";"H09";"2nd & 5 at GT09: Lewis, Rell rush for loss of 1 yard to the GT10 (Nealy, Q.;Menocal, N.).";"4";"780";"225";"23,9,225";"V";"R";"ACTIVE";
"6409";"3";"6";"H10";"3rd & 6 at GT10: Mecham, Quinn pass complete to Turzilli, Andre for 10 yards to the GT0, 1ST DOWN KAN, TOUCHDOWN, clock 02:24.";"4";"780";"226";"23,10,226";"V";"P";"ACTIVE";
"6410";"1";"0";"H03";"1st & GOAL at GT03: Mueller, Alex kick attempt good.";"4";"780";"227";"23,11,227";"V";"X";"ACTIVE";
"6411";"1";"0";"V30";"1st & GOAL at KAN30: Mueller, Alex kickoff 59 yards to the GT11, Zenon, T. return 22 yards to the GT33 (Kande, Prinz).";"4";"780";"228";"23,12,228";"V";"K";"ACTIVE";
"6412";"1";"10";"H33";"1st & 10 at GT33: GEORGIA TECH drive start at 02:15.";"4";"780";"229";"24,1,229";"H";;"ACTIVE";
"6413";"1";"10";"H33";"1st & 10 at GT33: Jackson, C. rush for 12 yards to the GT45, 1ST DOWN GT (Patmon, Tyler).";"4";"780";"230";"24,2,230";"H";"R";"ACTIVE";
"6414";"1";"10";"H45";"1st & 10 at GT45: Dickey, D. rush for 6 yards to the KAN49 (Martinovich, Mi).";"4";"780";"231";"24,3,231";"H";"R";"ACTIVE";
"6415";"2";"4";"V49";"2nd & 4 at KAN49: PENALTY GT false start 5 yards to the GT46.";"4";"780";"232";"24,4,232";"H";"E";"ACTIVE";
"6416";"2";"9";"H46";"2nd & 9 at GT46: Dickey, D. rush for 2 yards to the GT48 (Martinovich, Mi;Mitchell, Ray).";"4";"780";"233";"24,5,233";"H";"R";"ACTIVE";
"6417";"3";"7";"H48";"3rd & 7 at GT48: End of game, clock 00:00.";"4";"780";"234";"24,6,234";"H";"#";"ACTIVE";"00:00"
"6435";"1";"10";"V30";"1st & 10 at UNC30: UUNC Captains: #48 K.Reddick, #57 D.Guy, #65 C.Holland";"1";"781";"0";"0,1,0";"V";;"ACTIVE";
"6436";"1";"10";"V30";"1st & 10 at UNC30: GT ball on GT30.";"1";"781";"3";"0,2,3";"V";;"ACTIVE";
"6437";"1";"10";"H30";"1st & 10 at GT30: Start of 1st quarter, clock 15:00.";"1";"781";"4";"0,3,4";"H";"#";"ACTIVE";
"6438";"1";"10";"H30";"1st & 10 at GT30: Anderson, C. kickoff 52 yards to the UNC18, Tapley, S return 19 yards to the UNC37 (Watts, B.;Anderson, C.).";"1";"781";"5";"0,4,5";"H";"K";"ACTIVE";
"6439";"1";"10";"V37";"1st & 10 at UNC37: NORTH CAROLINA drive start at 14:51, UNC ball on UNC37.";"1";"781";"6";"1,1,6";"V";;"ACTIVE";
"6440";"1";"10";"V37";"1st & 10 at UNC37: Bernard, G rush for 25 yards to the GT38, 1ST DOWN UNC, out-of-bounds (Burnett, J.).";"1";"781";"7";"1,2,7";"V";"R";"ACTIVE";
"6441";"1";"10";"H38";"1st & 10 at GT38: Renner, B pass incomplete to Hurst, N.";"1";"781";"8";"1,3,8";"V";"P";"ACTIVE";
"6442";"2";"10";"H38";"2nd & 10 at GT38: Bernard, G rush for 3 yards to the GT35 (Drummond, D.;Reid, R.).";"1";"781";"9";"1,4,9";"V";"R";"ACTIVE";
"6443";"3";"7";"H35";"3rd & 7 at GT35: Renner, B pass complete to Jones, D for 11 yards to the GT24, 1ST DOWN UNC (Thomas, J.).";"1";"781";"10";"1,5,10";"V";"P";"ACTIVE";
