"385";"6";"1";"1";"02:51";"01:31";"1:20";"21";"40";"19";"3";"FGA";"FUMB";"15";"3";"INACTIVE"
"386";"6";"1";"2";"01:31";"14:17";"2:14";"60";"75";"15";"6";"FUMB";"FG";"1";"4";"INACTIVE"
"387";"6";"2";"2";"14:12";"07:32";"6:40";"11";"95";"84";"15";"KO";"FG";"15";"5";"INACTIVE"
"388";"6";"2";"2";"07:32";"07:26";"0:06";"20";"20";"0";"1";"KO";"INT";"1";"6";"INACTIVE"
"389";"6";"2";"0";"07:26";"00:00";"0:00";"43";"43";"0";"0";"INT";;"15";"7";"INACTIVE"
"390";"6";"1";"1";"14:50";"09:29";"5:21";"26";"100";"74";"10";"KO";"TD";"15";"1";"INACTIVE"
"391";"6";"1";"1";"09:29";"02:51";"6:38";"20";"80";"60";"12";"KO";"FGA";"1";"2";"INACTIVE"
"392";"6";"1";"1";"02:51";"01:31";"1:20";"21";"40";"19";"3";"FGA";"FUMB";"15";"3";"INACTIVE"
"393";"6";"1";"2";"01:31";"14:17";"2:14";"60";"75";"15";"6";"FUMB";"FG";"1";"4";"INACTIVE"
"394";"6";"2";"2";"14:12";"07:32";"6:40";"11";"95";"84";"15";"KO";"FG";"15";"5";"INACTIVE"
"395";"6";"2";"2";"07:32";"07:26";"0:06";"20";"20";"0";"1";"KO";"INT";"1";"6";"INACTIVE"
"396";"6";"2";"2";"07:26";"03:18";"4:08";"43";"100";"57";"8";"INT";"TD";"15";"7";"INACTIVE"
"397";"6";"2";"2";"03:18";"00:00";"3:18";"40";"53";"13";"7";"KO";"DOWNS";"1";"8";"INACTIVE"
"398";"6";"2";"2";"00:00";"00:00";"0:00";"47";"47";"0";"0";"DOWNS";"HALF";"15";"9";"INACTIVE"
"399";"6";"1";"1";"14:50";"09:29";"5:21";"26";"100";"74";"10";"KO";"TD";"15";"1";"INACTIVE"
"400";"6";"1";"1";"09:29";"02:51";"6:38";"20";"80";"60";"12";"KO";"FGA";"1";"2";"INACTIVE"
"401";"6";"1";"1";"02:51";"01:31";"1:20";"21";"40";"19";"3";"FGA";"FUMB";"15";"3";"INACTIVE"
